customer_id,customer_type,country,is_repeated_guest
23079,Transient,PRT,TRUE
23080,Transient,PRT,FALSE
23081,Transient,PRT,TRUE
23082,Transient,PRT,TRUE
23083,Transient,PRT,FALSE
23084,Transient,FIN,FALSE
23085,Transient,FIN,FALSE
23086,Transient,BRA,FALSE
23087,Transient,ITA,FALSE
23088,Transient,GBR,FALSE
23089,Transient,BRA,FALSE
23090,Transient,ITA,FALSE
23091,Transient,USA,FALSE
23092,Transient,PRT,FALSE
23093,Transient,DEU,FALSE
23094,Transient,PRT,FALSE
23095,Transient,PRT,TRUE
23096,Transient,PRT,TRUE
23097,Transient,PRT,TRUE
23098,Transient,PRT,TRUE
23099,Transient-Party,PRT,FALSE
23100,Transient-Party,PRT,FALSE
23101,Transient,IND,FALSE
23102,Group,IND,FALSE
23103,Transient,BEL,FALSE
23104,Transient,NLD,FALSE
23105,Transient,ESP,FALSE
23106,Transient,DEU,FALSE
23107,Transient,DEU,FALSE
23108,Transient,GBR,FALSE
23109,Transient,IRL,FALSE
23110,Transient,GBR,FALSE
23111,Transient-Party,FRA,FALSE
23112,Contract,GBR,FALSE
23113,Transient,IRL,FALSE
23114,Transient,ESP,FALSE
23115,Transient,PRT,FALSE
23116,Transient,PRT,FALSE
23117,Transient,PRT,FALSE
23118,Transient,PRT,FALSE
23119,Transient,PRT,FALSE
23120,Transient,PRT,FALSE
23121,Transient,PRT,FALSE
23122,Transient,GBR,FALSE
23123,Transient,SWE,FALSE
23124,Transient,ESP,FALSE
23125,Transient,FIN,FALSE
23126,Transient,GBR,FALSE
23127,Transient-Party,IRL,FALSE
23128,Transient-Party,PRT,FALSE
23129,Transient-Party,IRL,FALSE
23130,Transient-Party,IRL,FALSE
23131,Transient,GBR,FALSE
23132,Transient,GBR,FALSE
23133,Transient-Party,IRL,FALSE
23134,Transient,FRA,FALSE
23135,Transient-Party,PRT,FALSE
23136,Transient-Party,IRL,FALSE
23137,Transient,IRL,FALSE
23138,Transient,GBR,FALSE
23139,Transient,FRA,FALSE
23140,Transient,GBR,FALSE
23141,Transient,GBR,FALSE
23142,Transient-Party,IRL,FALSE
23143,Transient,IRL,FALSE
23144,Transient,IRL,TRUE
23145,Transient,IRL,FALSE
23146,Transient-Party,IRL,FALSE
23147,Transient-Party,IRL,FALSE
23148,Transient-Party,IRL,FALSE
23149,Contract,GBR,FALSE
23150,Transient-Party,IRL,FALSE
23151,Transient-Party,GBR,FALSE
23152,Transient-Party,IRL,FALSE
23153,Transient-Party,IRL,FALSE
23154,Transient-Party,IRL,FALSE
23155,Transient-Party,IRL,FALSE
23156,Transient-Party,IRL,FALSE
23157,Transient,DEU,FALSE
23158,Transient-Party,GBR,FALSE
23159,Transient,DEU,FALSE
23160,Transient-Party,GBR,FALSE
23161,Transient-Party,GBR,FALSE
23162,Transient-Party,GBR,FALSE
23163,Transient,GBR,FALSE
23164,Transient,GBR,FALSE
23165,Transient,GBR,FALSE
23166,Transient,GBR,FALSE
23167,Transient,PRT,FALSE
23168,Transient-Party,GBR,FALSE
23169,Transient-Party,GBR,FALSE
23170,Transient-Party,GBR,FALSE
23171,Transient-Party,GBR,FALSE
23172,Transient-Party,GBR,TRUE
23173,Group,GBR,TRUE
23174,Transient-Party,GBR,FALSE
23175,Transient-Party,IRL,FALSE
23176,Transient,FIN,FALSE
23177,Transient-Party,IRL,FALSE
23178,Transient-Party,IRL,FALSE
23179,Transient,ESP,FALSE
23180,Transient,ESP,FALSE
23181,Transient,CHE,FALSE
23182,Transient,PRT,FALSE
23183,Transient,ESP,FALSE
23184,Transient,PRT,FALSE
23185,Transient,ESP,FALSE
23186,Transient,PRT,FALSE
23187,Transient,ESP,FALSE
23188,Transient,IRL,FALSE
23189,Transient,PRT,FALSE
23190,Transient,PRT,FALSE
23191,Transient,PRT,FALSE
23192,Transient,ESP,FALSE
23193,Transient,ROU,FALSE
23194,Transient-Party,PRT,FALSE
23195,Transient,ESP,FALSE
23196,Transient,PRT,FALSE
23197,Transient-Party,PRT,FALSE
23198,Transient,PRT,FALSE
23199,Transient-Party,IRL,FALSE
23200,Transient,PRT,FALSE
23201,Transient,ESP,FALSE
23202,Transient,GBR,FALSE
23203,Transient,PRT,FALSE
23204,Transient,GBR,FALSE
23205,Transient,GBR,FALSE
23206,Transient,PRT,FALSE
23207,Transient,PRT,FALSE
23208,Transient,PRT,FALSE
23209,Transient,PRT,FALSE
23210,Transient,NLD,FALSE
23211,Transient,CHN,FALSE
23212,Transient,SWE,FALSE
23213,Transient,FRA,FALSE
23214,Transient,PRT,FALSE
23215,Transient,PRT,FALSE
23216,Transient,GBR,FALSE
23217,Transient,GBR,FALSE
23218,Transient,OMN,FALSE
23219,Transient,BEL,FALSE
23220,Transient,PRT,FALSE
23221,Transient,GBR,FALSE
23222,Transient,MAR,FALSE
23223,Transient,IRL,FALSE
23224,Transient,GBR,FALSE
23225,Transient-Party,PRT,FALSE
23226,Transient,PRT,FALSE
23227,Transient,PRT,FALSE
23228,Transient-Party,CHN,FALSE
23229,Transient-Party,CHN,FALSE
23230,Transient,GBR,FALSE
23231,Transient,GBR,FALSE
23232,Transient,IRL,FALSE
23233,Transient,PRT,FALSE
23234,Transient,GBR,FALSE
23235,Transient,GBR,FALSE
23236,Transient,GBR,FALSE
23237,Transient,PRT,FALSE
23238,Transient,PRT,TRUE
23239,Transient,PRT,TRUE
23240,Transient,PRT,TRUE
23241,Transient,PRT,TRUE
23242,Transient,PRT,TRUE
23243,Transient,PRT,TRUE
23244,Transient,FRA,FALSE
23245,Transient-Party,DEU,FALSE
23246,Transient,GBR,FALSE
23247,Transient,GBR,TRUE
23248,Transient,DEU,FALSE
23249,Transient,FRA,FALSE
23250,Transient-Party,PRT,FALSE
23251,Transient,GBR,FALSE
23252,Transient-Party,GBR,FALSE
23253,Transient-Party,AUS,FALSE
23254,Transient,GBR,FALSE
23255,Transient-Party,PRT,FALSE
23256,Transient-Party,PRT,FALSE
23257,Transient-Party,PRT,FALSE
23258,Transient-Party,PRT,FALSE
23259,Transient-Party,PRT,FALSE
23260,Transient-Party,PRT,FALSE
23261,Transient-Party,PRT,FALSE
23262,Transient-Party,PRT,FALSE
23263,Transient-Party,PRT,FALSE
23264,Transient-Party,PRT,FALSE
23265,Transient-Party,PRT,FALSE
23266,Transient-Party,PRT,FALSE
23267,Transient-Party,PRT,FALSE
23268,Transient,CN,FALSE
23269,Transient,PRT,FALSE
23270,Transient,DEU,FALSE
23271,Transient-Party,GBR,FALSE
23272,Transient,IRL,FALSE
23273,Transient,FRA,FALSE
23274,Transient,PRT,FALSE
23275,Transient,GBR,FALSE
23276,Transient-Party,RUS,FALSE
23277,Transient-Party,GBR,FALSE
23278,Transient-Party,GBR,FALSE
23279,Transient,PRT,FALSE
23280,Group,BEL,FALSE
23281,Transient,CHE,FALSE
23282,Contract,PRT,FALSE
23283,Contract,PRT,FALSE
23284,Transient,PRT,FALSE
23285,Transient-Party,ESP,FALSE
23286,Transient,ARG,FALSE
23287,Contract,PRT,FALSE
23288,Transient,PRT,FALSE
23289,Transient,DEU,FALSE
23290,Transient-Party,DEU,FALSE
23291,Transient-Party,DEU,FALSE
23292,Transient,FRA,FALSE
23293,Transient-Party,DEU,FALSE
23294,Transient-Party,DEU,FALSE
23295,Transient,ESP,FALSE
23296,Transient-Party,ESP,FALSE
23297,Transient,HRV,FALSE
23298,Transient,GBR,FALSE
23299,Transient,PRT,FALSE
23300,Transient,PRT,TRUE
23301,Transient,FRA,FALSE
23302,Transient,IRL,FALSE
23303,Transient-Party,GBR,FALSE
23304,Transient-Party,GBR,FALSE
23305,Transient,PRT,FALSE
23306,Transient,PRT,FALSE
23307,Transient,PRT,FALSE
23308,Transient,IRL,FALSE
23309,Transient,BEL,FALSE
23310,Transient,PRT,FALSE
23311,Transient,GBR,FALSE
23312,Transient,GBR,FALSE
23313,Transient,PRT,FALSE
23314,Transient,FIN,FALSE
23315,Transient,FIN,FALSE
23316,Transient,PRT,FALSE
23317,Transient,PRT,FALSE
23318,Transient,DEU,FALSE
23319,Transient,ESP,FALSE
23320,Transient,FRA,FALSE
23321,Transient,FRA,FALSE
23322,Contract,NLD,FALSE
23323,Transient,ROU,FALSE
23324,Transient,POL,FALSE
23325,Transient,OMN,FALSE
23326,Transient,IRL,FALSE
23327,Transient,GBR,FALSE
23328,Transient,DEU,FALSE
23329,Transient,IRL,FALSE
23330,Transient,GBR,FALSE
23331,Transient,GBR,FALSE
23332,Transient,GBR,FALSE
23333,Transient-Party,FRA,FALSE
23334,Transient-Party,FRA,FALSE
23335,Contract,GBR,FALSE
23336,Transient,FIN,FALSE
23337,Transient,CN,FALSE
23338,Transient,ROU,FALSE
23339,Transient,PRT,FALSE
23340,Transient,PRT,FALSE
23341,Transient,FIN,FALSE
23342,Transient,IRL,FALSE
23343,Transient,IND,FALSE
23344,Transient,IRL,FALSE
23345,Transient,GBR,FALSE
23346,Transient,ESP,FALSE
23347,Transient,PRT,FALSE
23348,Transient,PRT,FALSE
23349,Transient,POL,FALSE
23350,Transient,GBR,FALSE
23351,Transient,BEL,FALSE
23352,Transient,BEL,FALSE
23353,Transient,BEL,FALSE
23354,Transient,BEL,FALSE
23355,Transient,PRT,FALSE
23356,Transient,ESP,FALSE
23357,Transient,GBR,FALSE
23358,Transient,ROU,FALSE
23359,Transient,BEL,FALSE
23360,Transient,DEU,FALSE
23361,Transient,ESP,FALSE
23362,Transient,GBR,FALSE
23363,Transient,IRL,FALSE
23364,Transient,IRL,TRUE
23365,Contract,PRT,FALSE
23366,Transient,MEX,FALSE
23367,Contract,GBR,FALSE
23368,Transient,NLD,FALSE
23369,Transient,PRT,FALSE
23370,Transient-Party,FRA,FALSE
23371,Transient-Party,FRA,FALSE
23372,Transient,PRT,FALSE
23373,Transient,IRL,FALSE
23374,Transient-Party,IRL,FALSE
23375,Transient-Party,GBR,FALSE
23376,Transient-Party,GBR,FALSE
23377,Transient,PRT,FALSE
23378,Transient,NOR,FALSE
23379,Transient,CN,FALSE
23380,Transient,LVA,FALSE
23381,Transient-Party,PRT,FALSE
23382,Transient-Party,IRL,FALSE
23383,Transient-Party,IRL,FALSE
23384,Transient,ESP,FALSE
23385,Transient-Party,IRL,FALSE
23386,Transient-Party,IRL,FALSE
23387,Transient-Party,PRT,FALSE
23388,Transient-Party,PRT,FALSE
23389,Transient,PRT,FALSE
23390,Group,PRT,TRUE
23391,Transient,USA,FALSE
23392,Transient,USA,FALSE
23393,Transient,IRL,FALSE
23394,Transient,ISR,FALSE
23395,Transient,FRA,FALSE
23396,Transient,PRT,FALSE
23397,Transient,PRT,FALSE
23398,Transient,ESP,FALSE
23399,Transient,PRT,FALSE
23400,Transient,PRT,FALSE
23401,Transient,PRT,FALSE
23402,Transient,DEU,FALSE
23403,Transient,PRT,FALSE
23404,Transient,PRT,FALSE
23405,Transient,PRT,FALSE
23406,Transient,PRT,FALSE
23407,Transient,PRT,FALSE
23408,Transient,PRT,FALSE
23409,Transient,PRT,FALSE
23410,Transient,PRT,FALSE
23411,Transient,PRT,TRUE
23412,Transient,PRT,FALSE
23413,Transient,GBR,FALSE
23414,Transient,PRT,FALSE
23415,Transient,GBR,FALSE
23416,Transient,PRT,FALSE
23417,Transient,PRT,FALSE
23418,Transient,PRT,FALSE
23419,Transient,PRT,FALSE
23420,Transient,PRT,FALSE
23421,Transient,PRT,FALSE
23422,Transient,PRT,FALSE
23423,Transient,PRT,FALSE
23424,Transient,FRA,FALSE
23425,Transient,FRA,FALSE
23426,Transient,FRA,TRUE
23427,Transient,PRT,FALSE
23428,Transient,PRT,FALSE
23429,Transient,FRA,FALSE
23430,Transient,FRA,FALSE
23431,Transient-Party,PRT,FALSE
23432,Transient,FRA,FALSE
23433,Transient,PRT,FALSE
23434,Transient,PRT,FALSE
23435,Transient,PRT,FALSE
23436,Transient-Party,PRT,FALSE
23437,Transient-Party,PRT,FALSE
23438,Transient,NLD,FALSE
23439,Transient,PRT,FALSE
23440,Transient,GBR,FALSE
23441,Transient-Party,GBR,FALSE
23442,Transient-Party,GBR,FALSE
23443,Transient-Party,GBR,FALSE
23444,Transient-Party,GBR,FALSE
23445,Transient-Party,GBR,FALSE
23446,Transient-Party,GBR,FALSE
23447,Transient-Party,GBR,FALSE
23448,Transient-Party,GBR,FALSE
23449,Transient-Party,GBR,FALSE
23450,Transient-Party,GBR,FALSE
23451,Transient-Party,GBR,FALSE
23452,Transient-Party,GBR,FALSE
23453,Transient,NLD,FALSE
23454,Transient-Party,GBR,FALSE
23455,Transient,ROU,FALSE
23456,Transient,PRT,TRUE
23457,Transient,GBR,FALSE
23458,Transient,PRT,FALSE
23459,Transient,BRA,FALSE
23460,Transient,IRL,FALSE
23461,Transient-Party,GBR,FALSE
23462,Transient-Party,GBR,FALSE
23463,Transient,GBR,FALSE
23464,Transient-Party,GBR,FALSE
23465,Transient,DNK,FALSE
23466,Transient-Party,GBR,FALSE
23467,Transient,GBR,FALSE
23468,Transient-Party,GBR,FALSE
23469,Transient,GBR,FALSE
23470,Transient,GBR,FALSE
23471,Transient-Party,GBR,FALSE
23472,Transient,GBR,FALSE
23473,Transient,GBR,FALSE
23474,Transient,PRT,FALSE
23475,Transient,IRL,FALSE
23476,Transient-Party,GBR,FALSE
23477,Transient,DEU,FALSE
23478,Transient,PRT,FALSE
23479,Transient,DEU,FALSE
23480,Transient,DNK,FALSE
23481,Transient,IRL,FALSE
23482,Transient,GBR,FALSE
23483,Transient,IRL,FALSE
23484,Transient-Party,GBR,FALSE
23485,Transient-Party,GBR,FALSE
23486,Transient,PRT,FALSE
23487,Transient,FRA,FALSE
23488,Transient,PRT,FALSE
23489,Transient,PRT,FALSE
23490,Transient,PRT,FALSE
23491,Transient,PRT,TRUE
23492,Transient,PRT,TRUE
23493,Transient,ESP,FALSE
23494,Transient,GBR,FALSE
23495,Transient,ESP,FALSE
23496,Transient,ESP,FALSE
23497,Transient,IRL,FALSE
23498,Transient,GBR,FALSE
23499,Transient-Party,PRT,FALSE
23500,Transient,GBR,FALSE
23501,Transient,PRT,FALSE
23502,Transient,ROU,FALSE
23503,Transient,USA,FALSE
23504,Transient-Party,PRT,FALSE
23505,Transient,ESP,FALSE
23506,Transient,PRT,FALSE
23507,Transient,PRT,FALSE
23508,Transient,PRT,FALSE
23509,Transient,PRT,FALSE
23510,Transient,IRL,FALSE
23511,Transient,GBR,FALSE
23512,Transient,PRT,FALSE
23513,Transient,NLD,FALSE
23514,Transient,NLD,FALSE
23515,Transient,USA,FALSE
23516,Transient,USA,FALSE
23517,Transient,GBR,FALSE
23518,Transient,PRT,FALSE
23519,Transient,FRA,FALSE
23520,Transient,FRA,FALSE
23521,Transient,GBR,FALSE
23522,Transient,GBR,FALSE
23523,Transient,DEU,FALSE
23524,Transient,PRT,FALSE
23525,Transient,EST,FALSE
23526,Transient,EST,FALSE
23527,Transient,ESP,FALSE
23528,Transient,PRT,FALSE
23529,Transient-Party,PRT,TRUE
23530,Transient,PRT,TRUE
23531,Transient,ESP,FALSE
23532,Transient-Party,PRT,FALSE
23533,Transient-Party,PRT,FALSE
23534,Transient,PRT,FALSE
23535,Transient,PRT,FALSE
23536,Transient,IRL,FALSE
23537,Transient,ESP,FALSE
23538,Transient,PRT,FALSE
23539,Transient,GBR,FALSE
23540,Transient,ITA,FALSE
23541,Transient,IRL,FALSE
23542,Transient-Party,PRT,FALSE
23543,Group,PRT,TRUE
23544,Transient,FRA,FALSE
23545,Transient,FRA,FALSE
23546,Transient,PRT,FALSE
23547,Transient,PRT,FALSE
23548,Transient,GBR,FALSE
23549,Transient,GBR,FALSE
23550,Transient-Party,NLD,FALSE
23551,Transient,GBR,FALSE
23552,Transient,FRA,FALSE
23553,Contract,GBR,FALSE
23554,Transient,GBR,FALSE
23555,Transient,GBR,FALSE
23556,Transient,GBR,FALSE
23557,Transient,IRL,FALSE
23558,Transient,IRL,FALSE
23559,Transient,IRL,FALSE
23560,Transient,IRL,FALSE
23561,Transient,IRL,FALSE
23562,Transient,IRL,FALSE
23563,Transient,GBR,FALSE
23564,Transient,BEL,FALSE
23565,Transient,LVA,FALSE
23566,Transient,GBR,FALSE
23567,Transient,PRT,FALSE
23568,Transient,PRT,FALSE
23569,Transient,PRT,TRUE
23570,Group,PRT,TRUE
23571,Transient,PRT,FALSE
23572,Transient,ITA,FALSE
23573,Transient,PRT,FALSE
23574,Transient,PRT,FALSE
23575,Transient,PRT,TRUE
23576,Transient,PRT,TRUE
23577,Transient,USA,FALSE
23578,Transient,USA,FALSE
23579,Transient,DNK,FALSE
23580,Transient,GBR,FALSE
23581,Transient-Party,PRT,FALSE
23582,Transient,PRT,TRUE
23583,Transient-Party,PRT,TRUE
23584,Transient-Party,PRT,FALSE
23585,Transient,PRT,FALSE
23586,Transient,PRT,TRUE
23587,Transient,PRT,TRUE
23588,Transient,POL,FALSE
23589,Transient,FRA,FALSE
23590,Transient,FRA,TRUE
23591,Transient,PRT,FALSE
23592,Transient,NLD,FALSE
23593,Transient-Party,GBR,FALSE
23594,Transient-Party,GBR,FALSE
23595,Transient,PRT,FALSE
23596,Transient,PRT,FALSE
23597,Transient,IRL,FALSE
23598,Transient,EST,FALSE
23599,Transient,PRT,FALSE
23600,Transient,PRT,FALSE
23601,Transient,PRT,FALSE
23602,Transient,IRL,FALSE
23603,Transient,FRA,FALSE
23604,Transient,FRA,FALSE
23605,Transient,BEL,FALSE
23606,Transient,BEL,FALSE
23607,Transient,PRT,FALSE
23608,Transient,ESP,FALSE
23609,Transient-Party,PRT,FALSE
23610,Transient,GBR,FALSE
23611,Transient-Party,PRT,FALSE
23612,Transient-Party,PRT,FALSE
23613,Transient-Party,PRT,FALSE
23614,Transient-Party,PRT,FALSE
23615,Transient-Party,PRT,FALSE
23616,Transient-Party,PRT,FALSE
23617,Transient-Party,PRT,FALSE
23618,Transient-Party,PRT,FALSE
23619,Transient-Party,PRT,FALSE
23620,Transient-Party,PRT,FALSE
23621,Contract,GBR,FALSE
23622,Contract,GBR,FALSE
23623,Transient-Party,PRT,FALSE
23624,Transient-Party,PRT,FALSE
23625,Transient-Party,PRT,FALSE
23626,Transient-Party,PRT,FALSE
23627,Transient-Party,PRT,FALSE
23628,Transient-Party,PRT,FALSE
23629,Transient-Party,PRT,FALSE
23630,Transient-Party,PRT,FALSE
23631,Transient-Party,PRT,FALSE
23632,Transient-Party,PRT,FALSE
23633,Transient-Party,PRT,FALSE
23634,Transient,ESP,FALSE
23635,Transient,PRT,FALSE
23636,Transient,PRT,TRUE
23637,Transient,PRT,FALSE
23638,Transient,FRA,FALSE
23639,Transient,PRT,FALSE
23640,Transient-Party,ESP,FALSE
23641,Transient-Party,ESP,FALSE
23642,Transient-Party,ESP,FALSE
23643,Transient,DEU,FALSE
23644,Transient,DEU,FALSE
23645,Transient,DEU,FALSE
23646,Transient,PRT,FALSE
23647,Transient,GBR,FALSE
23648,Transient,PRT,FALSE
23649,Transient,PRT,FALSE
23650,Transient,GBR,FALSE
23651,Transient,GBR,FALSE
23652,Transient,PRT,FALSE
23653,Transient,PRT,FALSE
23654,Transient,PRT,FALSE
23655,Transient,DEU,FALSE
23656,Transient,PRT,FALSE
23657,Transient,POL,FALSE
23658,Transient,DEU,FALSE
23659,Transient,ESP,FALSE
23660,Transient,FRA,FALSE
23661,Transient,GBR,FALSE
23662,Transient,USA,FALSE
23663,Transient,GBR,FALSE
23664,Transient,IRL,FALSE
23665,Transient,PRT,FALSE
23666,Transient,GBR,FALSE
23667,Transient,PRT,FALSE
23668,Contract,GBR,FALSE
23669,Transient,USA,FALSE
23670,Transient,ESP,FALSE
23671,Transient,GBR,FALSE
23672,Transient,FRA,FALSE
23673,Transient,DEU,FALSE
23674,Transient-Party,PRT,FALSE
23675,Transient-Party,PRT,FALSE
23676,Transient,ESP,FALSE
23677,Transient,GBR,FALSE
23678,Transient,GBR,TRUE
23679,Transient,BRA,FALSE
23680,Transient,ESP,FALSE
23681,Transient,ESP,FALSE
23682,Transient,ESP,FALSE
23683,Transient,PRT,FALSE
23684,Transient,GBR,FALSE
23685,Transient,PRT,FALSE
23686,Transient,PRT,FALSE
23687,Transient,PRT,FALSE
23688,Transient,USA,FALSE
23689,Transient,PRT,FALSE
23690,Transient,PRT,FALSE
23691,Transient,PRT,FALSE
23692,Transient-Party,DEU,FALSE
23693,Transient-Party,DEU,FALSE
23694,Transient-Party,DEU,FALSE
23695,Transient-Party,DEU,FALSE
23696,Transient-Party,DEU,FALSE
23697,Transient-Party,DEU,FALSE
23698,Transient-Party,DEU,FALSE
23699,Transient-Party,DEU,FALSE
23700,Transient-Party,DEU,FALSE
23701,Transient-Party,DEU,FALSE
23702,Transient-Party,DEU,FALSE
23703,Transient-Party,DEU,FALSE
23704,Transient-Party,AUT,FALSE
23705,Transient-Party,DEU,FALSE
23706,Transient-Party,DEU,FALSE
23707,Transient-Party,DEU,FALSE
23708,Transient-Party,DEU,FALSE
23709,Transient-Party,DEU,FALSE
23710,Transient-Party,DEU,FALSE
23711,Transient-Party,DEU,FALSE
23712,Transient-Party,DEU,FALSE
23713,Transient-Party,HUN,FALSE
23714,Transient-Party,DEU,FALSE
23715,Transient-Party,DEU,FALSE
23716,Transient-Party,DEU,FALSE
23717,Transient-Party,DEU,FALSE
23718,Transient-Party,DEU,FALSE
23719,Transient-Party,DEU,FALSE
23720,Transient-Party,DEU,FALSE
23721,Transient-Party,DEU,FALSE
23722,Transient-Party,DEU,FALSE
23723,Transient-Party,DEU,FALSE
23724,Transient-Party,DEU,FALSE
23725,Transient-Party,PRT,FALSE
23726,Transient,DEU,FALSE
23727,Transient-Party,DEU,FALSE
23728,Transient,GBR,FALSE
23729,Transient,PRT,FALSE
23730,Transient,PRT,TRUE
23731,Transient-Party,PRT,FALSE
23732,Transient-Party,PRT,FALSE
23733,Transient,ESP,FALSE
23734,Transient,ESP,FALSE
23735,Transient,ESP,FALSE
23736,Transient,FRA,FALSE
23737,Transient,ESP,TRUE
23738,Transient,PRT,TRUE
23739,Transient,ESP,FALSE
23740,Transient,ESP,FALSE
23741,Transient,ESP,FALSE
23742,Transient,ESP,FALSE
23743,Transient,ESP,FALSE
23744,Transient,PRT,FALSE
23745,Transient,ESP,FALSE
23746,Transient,ESP,FALSE
23747,Transient-Party,ESP,FALSE
23748,Transient,USA,FALSE
23749,Transient,FRA,FALSE
23750,Transient,ESP,FALSE
23751,Transient,ESP,FALSE
23752,Transient,ESP,FALSE
23753,Transient,ESP,FALSE
23754,Transient-Party,ESP,FALSE
23755,Transient,ESP,FALSE
23756,Transient,ESP,FALSE
23757,Transient,IRL,FALSE
23758,Transient-Party,IRL,FALSE
23759,Transient-Party,IRL,FALSE
23760,Transient-Party,PRT,FALSE
23761,Transient,NLD,FALSE
23762,Transient,IRL,FALSE
23763,Transient,IRL,FALSE
23764,Transient,PHL,FALSE
23765,Transient,PRT,FALSE
23766,Transient,BRA,FALSE
23767,Transient,CHE,FALSE
23768,Transient,NLD,FALSE
23769,Transient,PRT,FALSE
23770,Transient,PRT,TRUE
23771,Transient,ESP,FALSE
23772,Transient,PRT,FALSE
23773,Transient,FRA,FALSE
23774,Transient,ROU,FALSE
23775,Transient,ROU,FALSE
23776,Transient,PRT,FALSE
23777,Transient,GBR,FALSE
23778,Transient,IRL,FALSE
23779,Transient,IRL,FALSE
23780,Transient,USA,FALSE
23781,Transient,POL,FALSE
23782,Contract,FRA,FALSE
23783,Transient,NLD,FALSE
23784,Transient-Party,DEU,FALSE
23785,Transient-Party,BEL,FALSE
23786,Transient,PRT,FALSE
23787,Transient,PRT,TRUE
23788,Transient,PRT,TRUE
23789,Transient,PRT,TRUE
23790,Transient,PRT,TRUE
23791,Transient,PRT,FALSE
23792,Transient,PRT,TRUE
23793,Transient,PRT,FALSE
23794,Transient,ROU,FALSE
23795,Transient-Party,DEU,FALSE
23796,Transient-Party,ESP,FALSE
23797,Transient-Party,PRT,FALSE
23798,Transient,PRT,FALSE
23799,Transient,PRI,FALSE
23800,Transient,PRI,TRUE
23801,Transient,PRI,TRUE
23802,Transient,PRI,TRUE
23803,Transient,PRI,TRUE
23804,Transient,PRI,TRUE
23805,Transient,PRI,TRUE
23806,Transient,PRT,TRUE
23807,Transient,PRT,TRUE
23808,Transient,PRT,TRUE
23809,Transient,ROU,FALSE
23810,Transient,AUS,FALSE
23811,Transient,PRT,FALSE
23812,Transient,POL,FALSE
23813,Transient,GBR,FALSE
23814,Transient,GBR,TRUE
23815,Transient,GBR,FALSE
23816,Transient,ARG,FALSE
23817,Transient,ARG,FALSE
23818,Transient,GBR,FALSE
23819,Contract,GBR,FALSE
23820,Transient,FRA,FALSE
23821,Transient,ITA,FALSE
23822,Transient,ITA,FALSE
23823,Transient,ESP,FALSE
23824,Transient,NOR,FALSE
23825,Transient,NOR,FALSE
23826,Transient,DEU,FALSE
23827,Transient,GBR,FALSE
23828,Transient,GBR,FALSE
23829,Transient,GBR,FALSE
23830,Transient,SWE,FALSE
23831,Transient,IRL,FALSE
23832,Transient,ITA,FALSE
23833,Transient,BRA,FALSE
23834,Transient,JPN,FALSE
23835,Transient,FRA,FALSE
23836,Transient,PRT,FALSE
23837,Transient,PRT,FALSE
23838,Transient,PRT,FALSE
23839,Transient-Party,PRT,TRUE
23840,Transient,PRT,FALSE
23841,Transient,ESP,FALSE
23842,Transient,FRA,FALSE
23843,Transient,PRT,FALSE
23844,Transient,GBR,FALSE
23845,Transient,GBR,FALSE
23846,Transient,PRT,FALSE
23847,Transient-Party,NLD,FALSE
23848,Transient-Party,NLD,FALSE
23849,Transient-Party,NLD,FALSE
23850,Transient-Party,NLD,FALSE
23851,Transient,IRL,FALSE
23852,Transient,RUS,FALSE
23853,Transient-Party,NLD,FALSE
23854,Transient,PRT,FALSE
23855,Transient,DEU,FALSE
23856,Transient,THA,FALSE
23857,Transient,PRT,FALSE
23858,Transient,PRT,FALSE
23859,Transient,ARG,FALSE
23860,Transient,ARG,FALSE
23861,Transient,ESP,FALSE
23862,Transient-Party,NLD,FALSE
23863,Transient,AUS,FALSE
23864,Transient,PRT,FALSE
23865,Contract,PRT,FALSE
23866,Transient,FRA,FALSE
23867,Transient,ITA,FALSE
23868,Transient,ITA,FALSE
23869,Group,ITA,TRUE
23870,Transient,ITA,FALSE
23871,Transient,POL,FALSE
23872,Transient,NLD,FALSE
23873,Transient-Party,NLD,FALSE
23874,Transient-Party,NLD,FALSE
23875,Transient,NLD,FALSE
23876,Transient-Party,BEL,FALSE
23877,Transient,PRT,FALSE
23878,Transient,IRL,FALSE
23879,Transient-Party,POL,FALSE
23880,Transient-Party,NLD,FALSE
23881,Transient-Party,NLD,FALSE
23882,Transient,GBR,FALSE
23883,Transient-Party,NLD,FALSE
23884,Transient-Party,NLD,FALSE
23885,Group,NLD,TRUE
23886,Transient,GBR,FALSE
23887,Transient,CHE,FALSE
23888,Transient,FRA,FALSE
23889,Transient,IRL,FALSE
23890,Transient,GBR,FALSE
23891,Transient,DNK,FALSE
23892,Transient,SWE,FALSE
23893,Contract,GBR,FALSE
23894,Transient,SWE,FALSE
23895,Contract,GBR,FALSE
23896,Contract,GBR,FALSE
23897,Contract,GBR,FALSE
23898,Transient,CHE,FALSE
23899,Transient,PRT,FALSE
23900,Transient,DEU,FALSE
23901,Transient,PRT,FALSE
23902,Transient-Party,FRA,FALSE
23903,Transient-Party,FRA,FALSE
23904,Transient,PRT,FALSE
23905,Transient,ESP,FALSE
23906,Transient-Party,NLD,FALSE
23907,Transient-Party,BEL,FALSE
23908,Transient,DEU,FALSE
23909,Transient,SWE,FALSE
23910,Transient,SWE,FALSE
23911,Transient,PRT,FALSE
23912,Transient,NLD,FALSE
23913,Transient,GBR,FALSE
23914,Transient,SWE,FALSE
